,,open,high,low,close
ETH/USD,2025-11-02 22:20:00,3765.09000,3765.66000,3748.84000,3751.82000
ETH/USD,2025-11-02 22:15:00,3757.03000,3771.83000,3751.90000,3764.37000
ETH/USD,2025-11-02 22:10:00,3795.37000,3795.37000,3747.62000,3755.82000
ETH/USD,2025-11-02 22:05:00,3805.30000,3806.62000,3795.01000,3796.58000
ETH/USD,2025-11-02 22:00:00,3799.38000,3806.09000,3799.19000,3805.82000
ETH/USD,2025-11-02 21:55:00,3811.50000,3812.39000,3797.20000,3798.37000
ETH/USD,2025-11-02 21:50:00,3790.34000,3804.79000,3790.34000,3804.71000
ETH/USD,2025-11-02 21:45:00,3794.79000,3795.60000,3788.70000,3791.23000
ETH/USD,2025-11-02 21:40:00,3794.19000,3796.82000,3789.61000,3796.55000
ETH/USD,2025-11-02 21:35:00,3798.49000,3802.64000,3790.02000,3794.33000
ETH/USD,2025-11-02 21:30:00,3813.42000,3813.42000,3784.97000,3798.55000
ETH/USD,2025-11-02 21:25:00,3832.24000,3833.78000,3813.06000,3814.08000
ETH/USD,2025-11-02 21:20:00,3826.40000,3832.79000,3826.40000,3832.01000
ETH/USD,2025-11-02 21:15:00,3834.10000,3834.53000,3821.13000,3825.97000
ETH/USD,2025-11-02 21:10:00,3829.90000,3837.44000,3827.29000,3835.28000
ETH/USD,2025-11-02 21:05:00,3833.50000,3836.18000,3824.57000,3829.03000
ETH/USD,2025-11-02 21:00:00,3837.45000,3841.33000,3831.28000,3833.91000
ETH/USD,2025-11-02 20:55:00,3838.68000,3840.07000,3837.00000,3838.52000
ETH/USD,2025-11-02 20:50:00,3841.26000,3842.39000,3836.42000,3838.46000
ETH/USD,2025-11-02 20:45:00,3842.96000,3845.76000,3838.62000,3841.63000
ETH/USD,2025-11-02 20:40:00,3841.94000,3845.48000,3837.91000,3843.71000
ETH/USD,2025-11-02 20:35:00,3847.04000,3847.04000,3829.46000,3842.87000
ETH/USD,2025-11-02 20:30:00,3848.56000,3852.49000,3847.05000,3847.05000
ETH/USD,2025-11-02 20:25:00,3850.12000,3851.81000,3841.30000,3849.38000
ETH/USD,2025-11-02 20:20:00,3856.68000,3857.03000,3850.44000,3851.07000
ETH/USD,2025-11-02 20:15:00,3859.11000,3860.27000,3853.36000,3856.16000
ETH/USD,2025-11-02 20:10:00,3857.40000,3861.97000,3856.69000,3858.48000
ETH/USD,2025-11-02 20:05:00,3857.74000,3858.59000,3850.75000,3858.55000
ETH/USD,2025-11-02 20:00:00,3865.09000,3865.09000,3853.85000,3858.50000
ETH/USD,2025-11-02 19:55:00,3873.62000,3873.62000,3863.30000,3866.24000
ETH/USD,2025-11-02 19:50:00,3883.63000,3884.63000,3872.52000,3873.52000
ETH/USD,2025-11-02 19:45:00,3888.01000,3891.54000,3883.59000,3883.59000
ETH/USD,2025-11-02 19:40:00,3886.09000,3887.70000,3885.34000,3887.15000
ETH/USD,2025-11-02 19:35:00,3887.44000,3888.78000,3886.01000,3886.58000
ETH/USD,2025-11-02 19:30:00,3894.73000,3896.41000,3887.49000,3887.49000
ETH/USD,2025-11-02 19:25:00,3901.10000,3901.39000,3892.91000,3894.65000
ETH/USD,2025-11-02 19:20:00,3911.66000,3911.66000,3900.94000,3900.94000
ETH/USD,2025-11-02 19:15:00,3907.75000,3913.75000,3907.75000,3911.57000
ETH/USD,2025-11-02 19:10:00,3912.83000,3912.83000,3905.11000,3908.69000
ETH/USD,2025-11-02 19:05:00,3905.00000,3912.75000,3905.00000,3912.66000
ETH/USD,2025-11-02 19:00:00,3906.32000,3908.26000,3899.92000,3904.17000
ETH/USD,2025-11-02 18:55:00,3911.42000,3915.91000,3906.59000,3906.59000
ETH/USD,2025-11-02 18:50:00,3903.79000,3911.39000,3903.79000,3911.02000
ETH/USD,2025-11-02 18:45:00,3902.05000,3906.16000,3900.67000,3903.13000
ETH/USD,2025-11-02 18:40:00,3895.46000,3908.00000,3890.86000,3901.64000
ETH/USD,2025-11-02 18:35:00,3875.12000,3900.00000,3874.59000,3895.74000
ETH/USD,2025-11-02 18:30:00,3875.04000,3878.16000,3872.82000,3874.48000
ETH/USD,2025-11-02 18:25:00,3873.81000,3877.26000,3871.44000,3874.63000
ETH/USD,2025-11-02 18:20:00,3878.33000,3878.33000,3871.85000,3875.01000
ETH/USD,2025-11-02 18:15:00,3881.69000,3882.37000,3875.49000,3878.87000
ETH/USD,2025-11-02 18:10:00,3876.66000,3882.11000,3873.06000,3880.67000
ETH/USD,2025-11-02 18:05:00,3866.84000,3877.55000,3863.93000,3875.89000
ETH/USD,2025-11-02 18:00:00,3854.39000,3867.13000,3854.39000,3866.70000
ETH/USD,2025-11-02 17:55:00,3849.73000,3853.45000,3849.73000,3852.93000
ETH/USD,2025-11-02 17:50:00,3852.77000,3853.87000,3849.36000,3849.36000
ETH/USD,2025-11-02 17:45:00,3848.91000,3852.77000,3847.18000,3852.77000
ETH/USD,2025-11-02 17:40:00,3845.61000,3849.69000,3845.61000,3849.69000
ETH/USD,2025-11-02 17:35:00,3845.96000,3852.55000,3844.20000,3845.73000
ETH/USD,2025-11-02 17:30:00,3860.66000,3860.66000,3844.03000,3845.96000
ETH/USD,2025-11-02 17:25:00,3862.50000,3862.50000,3860.20000,3860.21000
ETH/USD,2025-11-02 17:20:00,3859.24000,3863.69000,3859.24000,3863.01000
ETH/USD,2025-11-02 17:15:00,3857.32000,3858.42000,3857.03000,3858.42000
ETH/USD,2025-11-02 17:10:00,3859.25000,3859.30000,3856.45000,3856.45000
ETH/USD,2025-11-02 17:05:00,3860.02000,3862.93000,3858.47000,3859.68000
ETH/USD,2025-11-02 17:00:00,3861.59000,3861.60000,3857.41000,3859.17000
ETH/USD,2025-11-02 16:55:00,3866.70000,3866.70000,3861.75000,3861.75000
ETH/USD,2025-11-02 16:50:00,3864.65000,3869.01000,3864.65000,3867.20000
ETH/USD,2025-11-02 16:45:00,3861.78000,3864.09000,3861.78000,3864.09000
ETH/USD,2025-11-02 16:40:00,3860.56000,3860.56000,3858.19000,3860.24000
ETH/USD,2025-11-02 16:35:00,3855.57000,3860.50000,3855.57000,3860.25000
ETH/USD,2025-11-02 16:30:00,3853.84000,3857.56000,3853.84000,3855.30000
ETH/USD,2025-11-02 16:25:00,3853.72000,3854.09000,3852.96000,3854.09000
ETH/USD,2025-11-02 16:20:00,3853.16000,3854.32000,3851.96000,3853.72000
ETH/USD,2025-11-02 16:15:00,3851.57000,3852.01000,3850.12000,3852.01000
ETH/USD,2025-11-02 16:10:00,3857.51000,3858.16000,3851.28000,3851.28000
ETH/USD,2025-11-02 16:05:00,3860.57000,3860.87000,3858.37000,3858.37000
ETH/USD,2025-11-02 16:00:00,3859.20000,3863.36000,3859.20000,3861.79000
ETH/USD,2025-11-02 15:55:00,3859.70000,3859.70000,3858.42000,3859.01000
ETH/USD,2025-11-02 15:50:00,3856.20000,3859.37000,3856.20000,3859.37000
ETH/USD,2025-11-02 15:45:00,3854.60000,3857.49000,3853.80000,3857.49000
ETH/USD,2025-11-02 15:40:00,3856.47000,3856.89000,3854.60000,3854.60000
ETH/USD,2025-11-02 15:35:00,3856.78000,3856.99000,3856.53000,3856.68000
ETH/USD,2025-11-02 15:30:00,3853.02000,3856.20000,3853.02000,3856.17000
ETH/USD,2025-11-02 15:25:00,3854.82000,3854.82000,3851.99000,3853.02000
ETH/USD,2025-11-02 15:20:00,3852.46000,3854.08000,3852.46000,3853.89000
ETH/USD,2025-11-02 15:15:00,3848.44000,3851.60000,3848.44000,3850.96000
ETH/USD,2025-11-02 15:10:00,3856.40000,3856.40000,3849.89000,3849.89000
ETH/USD,2025-11-02 15:05:00,3857.63000,3858.09000,3855.99000,3856.02000
ETH/USD,2025-11-02 15:00:00,3856.57000,3857.88000,3853.87000,3857.88000
ETH/USD,2025-11-02 14:55:00,3854.23000,3857.00000,3853.87000,3853.87000
ETH/USD,2025-11-02 14:50:00,3847.17000,3853.65000,3847.17000,3853.65000
ETH/USD,2025-11-02 14:45:00,3845.86000,3847.73000,3845.86000,3846.61000
ETH/USD,2025-11-02 14:40:00,3848.16000,3848.16000,3844.64000,3844.64000
ETH/USD,2025-11-02 14:35:00,3856.69000,3856.70000,3843.80000,3848.88000
ETH/USD,2025-11-02 14:30:00,3850.91000,3856.76000,3849.12000,3856.76000
ETH/USD,2025-11-02 14:25:00,3855.92000,3855.92000,3850.99000,3850.99000
ETH/USD,2025-11-02 14:20:00,3857.90000,3857.90000,3854.43000,3855.59000
ETH/USD,2025-11-02 14:15:00,3861.65000,3861.65000,3857.85000,3857.90000
ETH/USD,2025-11-02 14:10:00,3859.60000,3863.79000,3859.60000,3862.30000
ETH/USD,2025-11-02 14:05:00,3861.15000,3862.30000,3857.04000,3859.00000
ETH/USD,2025-11-02 14:00:00,3864.91000,3864.91000,3862.11000,3862.11000
ETH/USD,2025-11-02 13:55:00,3864.02000,3865.50000,3862.60000,3864.28000
ETH/USD,2025-11-02 13:50:00,3864.45000,3865.58000,3862.83000,3863.44000
ETH/USD,2025-11-02 13:45:00,3865.84000,3866.93000,3864.89000,3864.89000
ETH/USD,2025-11-02 13:40:00,3863.81000,3866.34000,3863.81000,3865.16000
ETH/USD,2025-11-02 13:35:00,3862.44000,3866.66000,3861.29000,3863.39000
ETH/USD,2025-11-02 13:30:00,3859.99000,3862.66000,3859.99000,3862.44000
ETH/USD,2025-11-02 13:25:00,3861.30000,3861.30000,3858.73000,3860.74000
ETH/USD,2025-11-02 13:20:00,3860.62000,3862.31000,3860.62000,3861.31000
ETH/USD,2025-11-02 13:15:00,3857.32000,3860.53000,3855.66000,3860.53000
ETH/USD,2025-11-02 13:10:00,3860.55000,3861.93000,3857.32000,3857.33000
ETH/USD,2025-11-02 13:05:00,3858.33000,3863.97000,3858.33000,3860.40000
ETH/USD,2025-11-02 13:00:00,3859.71000,3859.71000,3857.61000,3857.88000
ETH/USD,2025-11-02 12:55:00,3853.89000,3859.55000,3853.89000,3859.55000
ETH/USD,2025-11-02 12:50:00,3854.40000,3854.40000,3850.76000,3853.89000
ETH/USD,2025-11-02 12:45:00,3856.01000,3856.92000,3853.74000,3854.37000
ETH/USD,2025-11-02 12:40:00,3856.15000,3856.56000,3854.02000,3856.13000
ETH/USD,2025-11-02 12:35:00,3853.35000,3856.35000,3853.00000,3855.81000
ETH/USD,2025-11-02 12:30:00,3859.55000,3859.55000,3853.10000,3853.10000
ETH/USD,2025-11-02 12:25:00,3861.95000,3861.95000,3860.15000,3861.78000
ETH/USD,2025-11-02 12:20:00,3855.35000,3860.95000,3855.35000,3860.95000
ETH/USD,2025-11-02 12:15:00,3860.00000,3860.95000,3854.80000,3855.62000
ETH/USD,2025-11-02 12:10:00,3860.35000,3861.88000,3859.27000,3859.65000
ETH/USD,2025-11-02 12:05:00,3859.41000,3863.12000,3859.41000,3860.71000
ETH/USD,2025-11-02 12:00:00,3863.92000,3863.92000,3860.34000,3860.34000
ETH/USD,2025-11-02 11:55:00,3862.14000,3865.32000,3862.14000,3863.84000
ETH/USD,2025-11-02 11:50:00,3858.39000,3862.45000,3857.32000,3861.16000
ETH/USD,2025-11-02 11:45:00,3861.16000,3861.16000,3858.23000,3859.75000
ETH/USD,2025-11-02 11:40:00,3855.74000,3861.16000,3855.74000,3861.16000
ETH/USD,2025-11-02 11:35:00,3856.61000,3859.45000,3855.12000,3856.17000
ETH/USD,2025-11-02 11:30:00,3859.04000,3859.04000,3851.34000,3856.44000
ETH/USD,2025-11-02 11:25:00,3857.47000,3862.50000,3857.47000,3859.27000
ETH/USD,2025-11-02 11:20:00,3849.51000,3861.10000,3849.51000,3859.09000
ETH/USD,2025-11-02 11:15:00,3846.68000,3849.61000,3841.15000,3848.24000
ETH/USD,2025-11-02 11:10:00,3854.42000,3856.28000,3846.00000,3846.07000
ETH/USD,2025-11-02 11:05:00,3850.89000,3853.69000,3848.19000,3853.69000
ETH/USD,2025-11-02 11:00:00,3853.74000,3858.71000,3850.00000,3850.89000
ETH/USD,2025-11-02 10:55:00,3859.03000,3859.19000,3853.36000,3853.74000
ETH/USD,2025-11-02 10:50:00,3858.84000,3860.41000,3855.91000,3860.07000
ETH/USD,2025-11-02 10:45:00,3858.97000,3863.25000,3858.35000,3858.35000
ETH/USD,2025-11-02 10:40:00,3866.96000,3866.96000,3856.04000,3859.08000
ETH/USD,2025-11-02 10:35:00,3869.41000,3869.41000,3864.02000,3867.86000
ETH/USD,2025-11-02 10:30:00,3867.26000,3871.49000,3866.02000,3869.13000
ETH/USD,2025-11-02 10:25:00,3862.89000,3869.11000,3862.89000,3867.39000
ETH/USD,2025-11-02 10:20:00,3858.12000,3863.16000,3856.98000,3863.16000
ETH/USD,2025-11-02 10:15:00,3856.99000,3859.24000,3855.22000,3857.55000
ETH/USD,2025-11-02 10:10:00,3858.92000,3860.58000,3852.69000,3857.08000
ETH/USD,2025-11-02 10:05:00,3852.13000,3859.19000,3848.46000,3859.19000
ETH/USD,2025-11-02 10:00:00,3853.24000,3853.24000,3846.94000,3850.92000
ETH/USD,2025-11-02 09:55:00,3858.46000,3858.82000,3852.00000,3853.92000
ETH/USD,2025-11-02 09:50:00,3852.76000,3858.98000,3851.98000,3858.41000
ETH/USD,2025-11-02 09:45:00,3849.89000,3851.50000,3843.99000,3851.19000
ETH/USD,2025-11-02 09:40:00,3851.26000,3859.23000,3850.07000,3850.79000
ETH/USD,2025-11-02 09:35:00,3849.02000,3853.40000,3849.02000,3850.95000
ETH/USD,2025-11-02 09:30:00,3843.09000,3850.34000,3842.54000,3850.29000
ETH/USD,2025-11-02 09:25:00,3851.14000,3851.14000,3840.01000,3842.99000
ETH/USD,2025-11-02 09:20:00,3852.08000,3852.08000,3845.43000,3851.56000
ETH/USD,2025-11-02 09:15:00,3860.00000,3860.97000,3843.53000,3853.17000
ETH/USD,2025-11-02 09:10:00,3872.30000,3872.79000,3859.50000,3860.66000
ETH/USD,2025-11-02 09:05:00,3870.64000,3873.28000,3870.52000,3872.27000
ETH/USD,2025-11-02 09:00:00,3868.53000,3869.99000,3866.21000,3869.99000
ETH/USD,2025-11-02 08:55:00,3868.21000,3870.04000,3866.19000,3868.79000
ETH/USD,2025-11-02 08:50:00,3867.36000,3868.22000,3865.29000,3868.21000
ETH/USD,2025-11-02 08:45:00,3866.05000,3868.56000,3861.21000,3868.56000
ETH/USD,2025-11-02 08:40:00,3862.00000,3865.04000,3861.45000,3865.04000
ETH/USD,2025-11-02 08:35:00,3863.98000,3863.98000,3858.49000,3862.00000
ETH/USD,2025-11-02 08:30:00,3861.98000,3866.02000,3860.85000,3864.35000
ETH/USD,2025-11-02 08:25:00,3860.29000,3863.12000,3860.06000,3863.12000
ETH/USD,2025-11-02 08:20:00,3863.29000,3863.78000,3855.16000,3862.86000
ETH/USD,2025-11-02 08:15:00,3870.79000,3870.79000,3863.30000,3863.30000
ETH/USD,2025-11-02 08:10:00,3873.91000,3873.91000,3871.25000,3871.25000
ETH/USD,2025-11-02 08:05:00,3873.81000,3873.81000,3869.79000,3871.87000
ETH/USD,2025-11-02 08:00:00,3877.42000,3877.42000,3873.99000,3874.77000
ETH/USD,2025-11-02 07:55:00,3876.92000,3878.62000,3876.68000,3877.43000
ETH/USD,2025-11-02 07:50:00,3875.33000,3877.68000,3874.61000,3876.92000
ETH/USD,2025-11-02 07:45:00,3875.67000,3875.90000,3871.64000,3873.84000
ETH/USD,2025-11-02 07:40:00,3873.32000,3879.12000,3872.51000,3877.63000
ETH/USD,2025-11-02 07:35:00,3880.01000,3880.01000,3871.05000,3873.57000
ETH/USD,2025-11-02 07:30:00,3883.24000,3886.70000,3880.47000,3880.47000
ETH/USD,2025-11-02 07:25:00,3884.37000,3884.63000,3880.47000,3882.33000
ETH/USD,2025-11-02 07:20:00,3888.71000,3889.82000,3878.99000,3884.32000
ETH/USD,2025-11-02 07:15:00,3889.22000,3891.34000,3888.28000,3888.28000
ETH/USD,2025-11-02 07:10:00,3886.30000,3888.89000,3885.37000,3888.03000
ETH/USD,2025-11-02 07:05:00,3890.94000,3892.23000,3885.87000,3886.25000
ETH/USD,2025-11-02 07:00:00,3891.98000,3894.16000,3888.36000,3890.94000
ETH/USD,2025-11-02 06:55:00,3892.41000,3893.11000,3890.93000,3890.93000
ETH/USD,2025-11-02 06:50:00,3894.08000,3897.23000,3892.30000,3892.30000
ETH/USD,2025-11-02 06:45:00,3890.23000,3894.80000,3890.23000,3894.62000
ETH/USD,2025-11-02 06:40:00,3892.94000,3894.04000,3889.44000,3890.23000
ETH/USD,2025-11-02 06:35:00,3885.47000,3893.38000,3885.47000,3892.81000
ETH/USD,2025-11-02 06:30:00,3882.07000,3890.31000,3881.16000,3884.25000
ETH/USD,2025-11-02 06:25:00,3876.18000,3882.92000,3876.17000,3882.09000
ETH/USD,2025-11-02 06:20:00,3872.82000,3876.65000,3872.82000,3876.55000
ETH/USD,2025-11-02 06:15:00,3868.42000,3874.59000,3867.69000,3873.78000
ETH/USD,2025-11-02 06:10:00,3867.70000,3869.45000,3867.70000,3869.02000
ETH/USD,2025-11-02 06:05:00,3867.70000,3869.04000,3865.55000,3867.45000
ETH/USD,2025-11-02 06:00:00,3864.14000,3872.07000,3863.59000,3868.77000
ETH/USD,2025-11-02 05:55:00,3861.60000,3863.38000,3860.41000,3863.38000
ETH/USD,2025-11-02 05:50:00,3862.20000,3863.56000,3860.42000,3862.15000
ETH/USD,2025-11-02 05:45:00,3860.29000,3864.00000,3860.29000,3863.33000
ETH/USD,2025-11-02 05:40:00,3860.72000,3862.29000,3858.04000,3859.49000
ETH/USD,2025-11-02 05:35:00,3857.86000,3862.12000,3857.44000,3861.15000
ETH/USD,2025-11-02 05:30:00,3859.03000,3860.04000,3853.63000,3860.04000
ETH/USD,2025-11-02 05:25:00,3861.72000,3862.21000,3859.67000,3859.88000
ETH/USD,2025-11-02 05:20:00,3859.51000,3863.10000,3857.94000,3861.59000
ETH/USD,2025-11-02 05:15:00,3867.00000,3867.00000,3859.19000,3860.70000
ETH/USD,2025-11-02 05:10:00,3867.10000,3868.86000,3865.63000,3868.86000
ETH/USD,2025-11-02 05:05:00,3862.25000,3867.23000,3860.18000,3866.76000
ETH/USD,2025-11-02 05:00:00,3873.28000,3875.95000,3854.72000,3863.17000
ETH/USD,2025-11-02 04:55:00,3873.92000,3875.22000,3872.32000,3873.28000
ETH/USD,2025-11-02 04:50:00,3870.09000,3874.55000,3870.09000,3873.79000
ETH/USD,2025-11-02 04:45:00,3876.10000,3876.10000,3869.89000,3870.43000
ETH/USD,2025-11-02 04:40:00,3887.75000,3887.75000,3869.24000,3877.02000
ETH/USD,2025-11-02 04:35:00,3888.55000,3888.63000,3885.12000,3887.75000
ETH/USD,2025-11-02 04:30:00,3900.00000,3900.00000,3883.57000,3888.34000
ETH/USD,2025-11-02 04:25:00,3902.15000,3902.41000,3900.10000,3900.10000
ETH/USD,2025-11-02 04:20:00,3897.61000,3902.15000,3897.61000,3902.15000
ETH/USD,2025-11-02 04:15:00,3899.09000,3899.21000,3896.52000,3896.56000
ETH/USD,2025-11-02 04:10:00,3900.88000,3900.88000,3895.58000,3898.95000
ETH/USD,2025-11-02 04:05:00,3896.56000,3901.25000,3896.56000,3899.26000
ETH/USD,2025-11-02 04:00:00,3895.77000,3897.76000,3895.56000,3896.94000
ETH/USD,2025-11-02 03:55:00,3894.69000,3894.83000,3893.20000,3894.83000
ETH/USD,2025-11-02 03:50:00,3892.86000,3895.56000,3892.86000,3894.69000
ETH/USD,2025-11-02 03:45:00,3897.89000,3897.89000,3893.04000,3893.04000
ETH/USD,2025-11-02 03:40:00,3899.34000,3899.77000,3897.88000,3897.88000
ETH/USD,2025-11-02 03:35:00,3898.30000,3899.77000,3897.44000,3899.57000
ETH/USD,2025-11-02 03:30:00,3898.17000,3899.17000,3896.74000,3897.17000
ETH/USD,2025-11-02 03:25:00,3897.65000,3900.40000,3897.39000,3898.22000
ETH/USD,2025-11-02 03:20:00,3906.01000,3906.02000,3897.43000,3898.28000
ETH/USD,2025-11-02 03:15:00,3904.28000,3907.05000,3902.45000,3906.23000
ETH/USD,2025-11-02 03:10:00,3903.48000,3903.48000,3902.33000,3902.33000
ETH/USD,2025-11-02 03:05:00,3902.57000,3903.30000,3900.92000,3903.30000
ETH/USD,2025-11-02 03:00:00,3906.35000,3910.22000,3902.99000,3902.99000
ETH/USD,2025-11-02 02:55:00,3913.64000,3914.86000,3907.12000,3907.24000
ETH/USD,2025-11-02 02:50:00,3900.66000,3918.25000,3900.66000,3916.62000
ETH/USD,2025-11-02 02:45:00,3898.07000,3900.47000,3897.75000,3900.47000
ETH/USD,2025-11-02 02:40:00,3895.42000,3898.99000,3895.42000,3898.33000
ETH/USD,2025-11-02 02:35:00,3893.20000,3896.18000,3893.11000,3895.26000
ETH/USD,2025-11-02 02:30:00,3894.65000,3896.29000,3892.71000,3893.04000
ETH/USD,2025-11-02 02:25:00,3894.94000,3897.72000,3891.50000,3893.67000
ETH/USD,2025-11-02 02:20:00,3893.15000,3895.99000,3893.11000,3895.33000
ETH/USD,2025-11-02 02:15:00,3895.85000,3896.62000,3893.15000,3893.15000
ETH/USD,2025-11-02 02:10:00,3894.06000,3896.74000,3894.06000,3895.84000
ETH/USD,2025-11-02 02:05:00,3894.61000,3894.96000,3893.06000,3894.85000
ETH/USD,2025-11-02 02:00:00,3902.46000,3902.82000,3893.17000,3893.47000
ETH/USD,2025-11-02 01:55:00,3902.96000,3903.31000,3901.84000,3902.48000
ETH/USD,2025-11-02 01:50:00,3906.37000,3906.37000,3901.76000,3902.96000
ETH/USD,2025-11-02 01:45:00,3901.52000,3908.09000,3901.52000,3906.18000
ETH/USD,2025-11-02 01:40:00,3895.39000,3900.62000,3895.39000,3900.62000
ETH/USD,2025-11-02 01:35:00,3894.50000,3895.58000,3893.13000,3894.52000
ETH/USD,2025-11-02 01:30:00,3896.00000,3896.00000,3892.67000,3894.44000
ETH/USD,2025-11-02 01:25:00,3893.71000,3896.79000,3893.71000,3896.79000
ETH/USD,2025-11-02 01:20:00,3897.12000,3897.54000,3892.57000,3895.07000
ETH/USD,2025-11-02 01:15:00,3896.60000,3897.39000,3894.28000,3897.39000
ETH/USD,2025-11-02 01:10:00,3897.50000,3897.50000,3896.60000,3896.60000
ETH/USD,2025-11-02 01:05:00,3901.77000,3901.85000,3898.80000,3898.80000
ETH/USD,2025-11-02 01:00:00,3902.60000,3903.02000,3899.45000,3900.57000
ETH/USD,2025-11-02 01:55:00,3900.96000,3903.52000,3900.91000,3902.81000
ETH/USD,2025-11-02 01:50:00,3900.63000,3900.63000,3898.63000,3899.18000
ETH/USD,2025-11-02 01:45:00,3903.29000,3905.81000,3900.84000,3900.84000
ETH/USD,2025-11-02 01:40:00,3895.69000,3902.14000,3895.69000,3902.14000
ETH/USD,2025-11-02 01:35:00,3898.42000,3898.42000,3895.69000,3895.69000
ETH/USD,2025-11-02 01:30:00,3899.37000,3901.64000,3899.37000,3899.40000
ETH/USD,2025-11-02 01:25:00,3895.20000,3900.22000,3895.19000,3900.22000
ETH/USD,2025-11-02 01:20:00,3900.18000,3900.18000,3894.80000,3896.22000
ETH/USD,2025-11-02 01:15:00,3902.34000,3905.19000,3901.30000,3901.30000
ETH/USD,2025-11-02 01:10:00,3901.50000,3902.11000,3898.32000,3899.76000
ETH/USD,2025-11-02 01:05:00,3905.66000,3905.71000,3899.77000,3901.45000
ETH/USD,2025-11-02 01:00:00,3909.25000,3909.25000,3902.14000,3903.64000
ETH/USD,2025-11-02 00:55:00,3904.31000,3913.83000,3903.33000,3908.88000
ETH/USD,2025-11-02 00:50:00,3899.44000,3905.48000,3898.52000,3904.61000
ETH/USD,2025-11-02 00:45:00,3892.70000,3903.04000,3892.09000,3901.13000
ETH/USD,2025-11-02 00:40:00,3889.25000,3895.25000,3889.10000,3894.31000
ETH/USD,2025-11-02 00:35:00,3884.74000,3889.39000,3884.63000,3889.39000
ETH/USD,2025-11-02 00:30:00,3885.20000,3885.27000,3883.17000,3884.05000
ETH/USD,2025-11-02 00:25:00,3886.29000,3887.41000,3885.74000,3885.74000
ETH/USD,2025-11-02 00:20:00,3882.86000,3887.06000,3882.86000,3885.69000
ETH/USD,2025-11-02 00:15:00,3882.91000,3883.91000,3882.21000,3883.44000
ETH/USD,2025-11-02 00:10:00,3880.54000,3886.88000,3880.54000,3883.05000
ETH/USD,2025-11-02 00:05:00,3876.61000,3879.81000,3876.61000,3879.81000
ETH/USD,2025-11-02 00:00:00,3880.52000,3880.80000,3878.00000,3878.00000
ETH/USD,2025-11-01 23:55:00,3880.83000,3881.15000,3880.55000,3880.57000
ETH/USD,2025-11-01 23:50:00,3880.22000,3880.22000,3878.45000,3880.07000
ETH/USD,2025-11-01 23:45:00,3882.79000,3883.20000,3881.01000,3881.01000
ETH/USD,2025-11-01 23:40:00,3880.20000,3882.50000,3880.20000,3882.43000
ETH/USD,2025-11-01 23:35:00,3884.19000,3884.94000,3879.89000,3879.89000
ETH/USD,2025-11-01 23:30:00,3880.33000,3883.97000,3879.95000,3883.97000
ETH/USD,2025-11-01 23:25:00,3879.85000,3880.63000,3878.53000,3880.01000
ETH/USD,2025-11-01 23:20:00,3880.00000,3880.00000,3879.85000,3879.85000
ETH/USD,2025-11-01 23:15:00,3881.42000,3882.12000,3880.39000,3880.68000
ETH/USD,2025-11-01 23:10:00,3878.53000,3881.22000,3878.53000,3881.22000
ETH/USD,2025-11-01 23:05:00,3883.75000,3883.75000,3880.05000,3880.05000
ETH/USD,2025-11-01 23:00:00,3880.82000,3883.75000,3880.50000,3883.75000
ETH/USD,2025-11-01 22:55:00,3878.95000,3882.00000,3878.70000,3880.82000
ETH/USD,2025-11-01 22:50:00,3880.24000,3882.19000,3878.85000,3878.85000
ETH/USD,2025-11-01 22:45:00,3879.93000,3880.93000,3879.89000,3880.24000
ETH/USD,2025-11-01 22:40:00,3880.87000,3880.87000,3878.13000,3878.13000
ETH/USD,2025-11-01 22:35:00,3885.61000,3885.61000,3880.61000,3880.61000
ETH/USD,2025-11-01 22:30:00,3876.24000,3886.94000,3876.24000,3886.94000
ETH/USD,2025-11-01 22:25:00,3875.76000,3877.01000,3875.76000,3877.01000
ETH/USD,2025-11-01 22:20:00,3871.57000,3875.35000,3871.57000,3875.35000
ETH/USD,2025-11-01 22:15:00,3875.63000,3877.97000,3872.28000,3872.28000
ETH/USD,2025-11-01 22:10:00,3871.84000,3876.92000,3871.84000,3876.71000
ETH/USD,2025-11-01 22:05:00,3871.16000,3871.16000,3869.82000,3869.82000
ETH/USD,2025-11-01 22:00:00,3872.56000,3873.09000,3869.60000,3871.16000
ETH/USD,2025-11-01 21:55:00,3870.09000,3872.81000,3870.09000,3872.57000
ETH/USD,2025-11-01 21:50:00,3869.16000,3872.80000,3869.16000,3870.97000
ETH/USD,2025-11-01 21:45:00,3873.74000,3873.74000,3868.40000,3868.70000
